daily_screen_time_hours,social_media_hours,sleep_hours,addicted_label
4.05,2.56,5.51,0
11.8,5.46,4.71,1
7.57,1.75,5.03,1
8.0,1.01,7.72,1
4.27,4.19,8.14,1
7.96,2.45,5.44,0
7.56,5.33,6.38,1
8.14,4.56,5.98,1
3.56,3.47,8.18,0
7.71,1.59,7.09,1
7.39,4.92,6.59,1
11.43,5.34,4.69,1
3.99,5.5,5.74,1
4.53,2.57,5.79,0
11.79,0.93,7.26,1
3.69,1.73,4.92,0
9.34,5.17,6.65,1
8.15,2.81,7.53,1
6.56,3.39,7.6,0
11.12,4.59,7.51,1
11.24,2.22,8.94,1
3.98,3.73,8.2,0
3.42,1.4,8.02,0
3.21,4.87,6.42,1
11.66,5.11,6.16,1
11.87,3.39,7.1,1
7.28,5.13,7.55,1
11.92,0.56,6.45,1
5.73,1.24,5.02,0
8.25,3.0,5.82,1
10.25,4.16,7.98,1
5.82,2.25,4.85,0
7.41,3.12,6.8,0
10.66,4.68,7.1,1
6.36,0.82,7.74,0
6.62,0.7,5.15,0
4.22,1.32,7.29,0
4.29,3.31,7.68,0
3.72,2.67,7.77,0
4.91,1.36,8.11,0
3.77,3.42,8.41,0
3.87,2.71,7.02,0
7.6,0.99,6.08,0
6.33,2.32,7.19,1
8.72,4.4,4.51,1
7.17,0.76,4.89,0
5.02,1.39,6.1,0
9.32,2.34,6.64,1
5.26,3.71,8.79,0
9.51,4.35,6.21,1
6.18,0.67,4.77,1
6.26,4.13,5.41,1
5.14,1.33,4.54,0
5.37,3.4,5.91,0
9.38,4.09,5.27,1
9.39,2.57,4.74,1
5.76,4.58,8.54,1
10.12,4.52,6.92,1
8.54,0.62,8.94,1
5.48,0.83,7.55,0
11.26,3.13,6.2,1
11.51,2.83,7.84,1
10.16,1.21,5.6,1
9.77,3.91,4.79,1
3.08,4.79,8.78,1
5.38,0.94,7.91,0
4.26,1.12,6.65,0
11.88,5.59,4.67,1
4.25,3.7,8.35,0
10.07,2.13,4.6,1
6.26,1.7,7.37,0
9.11,4.57,7.74,1
9.58,3.91,6.75,1
9.78,3.54,8.15,1
6.21,2.24,4.74,0
10.19,5.29,7.64,1
5.46,0.99,7.64,0
4.12,4.01,6.1,1
8.19,2.39,7.8,1
3.98,3.98,5.99,0
6.22,2.79,6.72,1
4.2,0.76,6.23,0
6.9,1.17,8.17,1
8.61,2.13,7.18,1
10.28,1.62,8.19,1
10.95,4.58,7.23,1
3.7,5.27,5.14,1
11.77,3.55,6.5,1
11.55,5.34,5.31,1
9.48,0.53,6.57,1
4.12,5.5,6.7,1
7.32,4.59,6.13,1
9.82,3.9,7.29,1
6.8,2.82,7.04,1
8.01,1.9,6.91,1
3.3,5.58,5.61,1
8.73,2.04,7.91,1
8.48,2.13,5.04,1
3.96,5.84,8.68,1
6.47,5.03,5.66,1
10.55,4.63,8.0,1
10.29,2.08,5.28,1
9.43,2.76,7.92,1
10.46,0.93,7.44,1
6.31,2.02,8.02,1
6.83,3.62,5.78,0
3.98,3.78,8.22,0
6.24,1.16,6.79,0
3.5,2.58,4.68,0
8.05,3.56,7.2,1
3.43,1.93,8.76,0
11.16,4.19,8.2,1
7.41,3.76,5.89,0
4.52,1.69,7.17,0
11.69,1.86,8.43,1
8.02,1.32,5.44,1
8.4,2.14,5.4,1
3.77,5.79,6.27,1
6.62,2.17,6.62,1
5.98,4.86,6.78,1
3.53,5.39,6.94,1
4.06,5.23,7.14,1
6.87,2.75,6.28,0
5.13,5.9,7.9,1
3.2,3.05,8.82,0
9.05,4.85,8.87,1
10.54,4.56,5.47,1
8.09,0.84,6.13,1
10.86,2.07,8.31,1
7.19,2.62,7.25,1
11.24,4.12,4.52,1
5.81,2.37,7.36,0
9.62,4.78,7.9,1
11.86,0.83,6.22,1
3.93,0.87,8.16,0
11.76,1.02,5.32,1
8.81,2.26,5.44,1
11.21,2.02,5.33,1
10.55,3.71,5.71,1
4.45,5.63,5.6,1
5.6,1.67,7.17,0
7.0,2.52,7.0,0
3.05,1.54,8.99,0
9.88,2.63,6.48,1
9.43,2.24,4.63,1
10.52,4.31,4.97,1
10.26,3.88,6.1,1
3.39,3.47,6.94,0
9.4,5.27,5.86,1
8.33,4.94,6.71,1
8.47,3.9,7.11,1
8.12,0.95,6.59,1
9.81,2.35,8.74,1
5.74,2.63,6.05,0
8.76,4.66,4.54,1
11.31,4.41,8.02,1
3.06,4.32,5.37,1
4.86,3.97,4.71,0
10.14,1.02,8.42,1
11.56,3.74,7.4,1
7.11,5.46,5.72,1
7.09,2.11,5.31,0
11.98,0.79,6.49,1
11.38,4.6,7.88,1
10.04,5.06,6.79,1
10.37,2.19,7.64,1
7.85,3.31,7.07,0
5.6,1.18,6.46,0
10.12,2.41,5.68,1
8.35,3.77,6.94,1
8.98,4.47,5.68,1
8.44,3.21,6.81,1
3.91,5.37,7.8,1
8.89,4.79,8.67,1
7.86,2.47,6.43,0
10.56,3.39,5.94,1
7.99,3.83,5.69,0
10.39,4.71,6.78,1
11.36,4.5,6.39,1
3.0,0.68,4.54,0
4.67,5.75,8.06,1
5.21,5.73,5.51,1
8.33,2.11,7.19,1
10.39,5.46,6.05,1
10.06,3.0,4.88,1
10.38,3.94,4.86,1
6.38,5.93,6.91,1
11.26,3.99,4.55,1
8.27,1.0,6.39,1
3.32,2.81,7.24,0
5.92,1.25,7.26,0
11.64,0.52,7.12,1
10.17,5.22,7.6,1
8.91,2.36,5.53,1
10.21,1.74,7.16,1
10.77,2.1,5.27,1
11.81,3.61,8.36,1
8.04,2.92,6.54,1
9.24,1.1,7.12,1
7.54,1.43,6.19,0
10.59,3.18,8.53,1
5.71,1.03,8.17,0
11.1,1.85,6.64,1
8.62,4.89,7.64,1
5.73,4.04,6.95,1
10.56,3.08,5.44,1
9.17,1.85,6.4,1
8.49,0.98,5.08,1
5.56,2.35,7.07,0
10.83,0.79,5.79,1
6.13,1.58,6.18,0
6.83,3.09,4.89,0
3.61,1.7,7.21,0
5.95,5.61,6.39,1
11.36,2.72,7.93,1
9.48,5.5,7.13,1
4.15,5.98,6.2,1
5.75,4.44,5.91,1
4.27,2.25,7.84,0
10.75,5.43,8.81,1
11.85,4.68,7.68,1
8.35,4.3,7.51,1
8.45,2.67,8.47,1
5.19,5.96,8.24,1
5.39,2.7,7.0,0
11.04,2.72,8.16,1
9.94,1.21,4.56,1
11.77,4.88,6.79,1
10.93,1.88,6.33,1
3.25,2.15,6.49,0
11.36,5.33,8.45,1
11.91,1.74,7.28,1
6.44,2.09,6.25,1
8.51,3.1,4.64,1
11.82,2.86,8.75,1
7.98,1.19,5.26,1
6.58,4.58,5.13,1
5.75,3.15,5.94,0
11.2,1.53,5.7,1
5.55,1.92,5.3,0
5.38,5.45,6.12,1
9.32,0.63,7.14,1
8.28,0.82,4.56,1
8.04,5.69,4.64,1
10.61,3.22,6.3,1
7.07,1.78,5.58,0
4.05,5.21,7.75,1
8.28,2.93,5.43,1
5.89,3.77,6.68,0
9.63,5.53,4.94,1
5.16,4.0,6.9,0
7.22,2.09,4.79,1
6.66,0.85,7.01,0
9.74,3.83,7.06,1
11.1,2.81,5.12,1
8.18,3.68,4.8,1
7.37,4.64,5.29,1
8.34,1.95,5.76,1
7.21,0.67,8.12,0
9.67,1.27,4.72,1
7.17,2.06,6.77,1
11.97,1.81,7.96,1
3.63,2.67,4.97,0
4.88,4.26,6.47,1
3.17,2.61,8.98,0
3.3,0.7,7.62,0
8.29,5.8,7.36,1
3.62,1.85,5.03,0
8.52,5.13,8.72,1
5.4,0.98,6.22,0
10.9,5.58,7.35,1
10.3,3.56,7.93,1
5.83,5.57,6.81,1
11.36,3.57,5.25,1
4.57,0.9,4.61,0
11.34,5.62,5.38,1
9.26,1.4,6.25,1
6.61,4.9,7.82,1
10.78,1.46,7.12,1
9.96,4.71,5.1,1
4.92,3.39,5.92,0
9.78,0.7,6.05,1
4.06,5.93,6.89,1
5.14,4.19,5.48,1
4.64,0.68,6.98,0
6.0,4.75,5.76,1
8.5,0.57,5.01,1
5.61,0.73,8.18,0
3.92,3.13,5.91,0
11.85,0.82,7.14,1
10.37,5.37,4.52,1
11.02,1.08,6.41,1
11.3,5.43,6.67,1
11.28,4.59,5.4,1
5.29,3.86,5.18,0
7.6,1.35,4.6,0
8.43,4.5,4.7,1
7.53,4.97,5.42,1
9.75,5.66,6.94,1
8.1,5.33,7.11,1
7.97,3.16,4.95,1
10.7,1.28,5.03,1
4.37,2.48,7.81,0
3.78,1.5,8.38,0
5.67,3.1,8.86,0
7.48,2.1,7.28,0
7.61,2.19,6.1,0
8.44,2.34,5.38,1
11.79,0.92,8.76,1
9.97,5.4,5.31,1
8.13,5.58,6.3,1
9.0,5.49,6.96,1
5.94,1.01,6.92,0
3.84,5.87,8.9,1
8.75,5.5,4.7,1
8.0,4.62,7.93,1
6.55,3.99,8.96,1
9.23,4.16,8.12,1
9.87,2.6,8.28,1
4.82,0.52,6.91,0
8.33,1.59,6.94,1
7.35,0.78,5.0,0
3.06,4.46,5.22,1
7.56,4.76,5.14,1
9.07,5.42,4.53,1
7.06,1.4,8.53,0
11.1,4.44,6.38,1
10.74,2.68,4.62,1
6.74,5.35,5.55,1
9.25,3.11,7.77,1
8.12,1.11,7.79,1
11.67,2.67,5.11,1
4.28,2.68,6.13,0
10.71,2.2,8.62,1
9.97,4.05,6.61,1
10.93,3.61,4.73,1
4.56,0.62,6.02,0
4.97,4.15,8.7,1
7.46,4.44,5.04,1
10.04,3.56,6.27,1
7.33,1.36,7.18,1
5.36,4.88,8.5,1
7.32,0.51,5.79,1
10.02,0.54,5.45,1
10.8,4.3,6.19,1
7.51,0.5,7.95,0
8.52,4.3,6.27,1
9.97,0.6,8.69,1
11.4,5.9,4.76,1
7.15,0.89,5.62,1
6.5,3.74,8.78,0
7.72,1.74,5.08,0
5.97,0.65,7.74,0
8.03,3.76,7.31,1
10.45,2.88,7.01,1
9.04,3.47,5.08,1
9.84,2.74,4.63,1
3.8,2.02,4.84,0
9.11,3.77,7.07,1
8.56,3.37,5.32,1
7.56,2.78,4.64,0
8.31,5.74,5.72,1
10.99,4.5,7.2,1
11.43,3.21,8.34,1
11.4,1.18,4.63,1
5.33,0.81,5.25,0
9.74,3.96,4.66,1
7.75,4.4,8.09,1
4.36,5.68,7.01,1
7.55,1.04,5.45,1
4.87,2.45,6.33,0
9.11,4.47,5.69,1
3.81,2.9,7.99,0
4.0,5.8,7.55,1
4.77,2.37,4.75,0
10.88,4.52,6.39,1
6.8,2.73,7.3,1
9.79,2.71,6.28,1
7.05,3.96,8.61,0
6.54,0.69,5.97,0
7.65,5.05,8.0,1
9.41,3.93,7.1,1
3.2,3.49,6.75,0
8.82,4.88,6.45,1
9.3,5.82,6.11,1
10.72,3.3,5.26,1
10.04,6.0,5.9,1
11.51,5.67,6.91,1
5.75,1.82,5.27,0
5.09,3.95,7.39,0
10.24,2.85,8.38,1
10.08,3.2,8.15,1
3.14,1.21,4.97,0
4.63,5.04,7.88,1
10.19,2.39,6.32,1
9.33,2.07,4.56,1
7.09,2.23,5.26,0
6.29,2.43,4.81,1
4.55,5.63,6.29,1
10.15,4.44,6.44,1
9.16,0.67,5.21,1
4.23,3.32,6.39,0
10.44,4.45,8.02,1
5.22,3.46,6.34,0
11.12,5.98,8.53,1
8.14,1.97,7.66,1
8.84,4.44,7.27,1
9.97,4.85,7.35,1
5.35,4.67,6.89,1
9.55,4.56,7.07,1
3.56,5.72,5.59,1
8.93,3.61,4.96,1
11.68,3.16,6.77,1
11.39,5.34,6.11,1
7.13,3.86,5.95,0
10.74,0.65,4.94,1
6.73,0.66,6.2,0
7.23,1.83,7.44,1
7.52,2.1,6.98,1
6.74,2.58,7.47,0
8.37,1.02,4.59,1
8.96,3.72,6.51,1
4.57,4.93,4.55,1
5.61,3.61,5.45,0
6.21,4.64,6.92,1
6.39,4.26,5.54,1
8.13,4.01,5.61,1
8.64,3.54,6.25,1
5.9,5.67,7.53,1
4.32,1.65,8.19,0
9.17,5.1,4.61,1
6.91,5.61,4.82,1
8.61,3.25,7.81,1
4.05,2.85,8.92,0
11.39,1.44,5.39,1
4.35,0.68,5.14,0
10.22,3.26,7.1,1
10.2,3.77,4.53,1
9.33,4.55,6.42,1
4.33,0.55,6.27,0
8.34,5.02,8.15,1
10.36,1.94,8.11,1
5.93,4.92,4.7,1
3.8,4.75,5.83,1
11.58,2.4,6.78,1
5.71,5.03,8.81,1
10.31,1.79,8.84,1
9.36,0.53,8.64,1
3.31,4.97,8.01,1
9.4,3.53,4.91,1
4.24,2.28,7.84,0
3.44,3.52,7.09,0
11.15,2.77,5.29,1
3.84,1.58,5.69,0
9.41,1.36,8.17,1
9.91,4.89,8.77,1
10.76,3.48,8.62,1
8.93,2.34,5.93,1
3.66,3.0,7.47,0
5.62,0.65,7.91,0
5.98,4.46,7.48,1
9.93,4.01,8.19,1
8.11,5.52,5.87,1
11.36,0.54,5.06,1
6.2,2.15,5.33,0
7.36,2.02,6.52,1
11.95,5.5,5.18,1
6.14,2.63,6.45,0
3.03,4.9,4.92,1
9.88,3.28,8.34,1
9.04,5.81,5.33,1
9.57,3.7,6.57,1
3.67,3.56,5.94,0
10.9,2.43,6.81,1
9.58,2.31,7.48,1
6.16,5.06,5.9,1
7.99,5.68,7.52,1
9.56,1.29,8.08,1
7.12,1.44,6.02,0
4.26,3.81,8.7,0
5.6,5.08,6.72,1
5.75,3.95,8.76,0
8.36,5.45,7.81,1
5.52,5.94,8.64,1
6.29,5.44,6.95,1
9.76,2.02,7.73,1
9.42,4.3,5.89,1
5.05,4.49,8.96,1
4.16,3.3,5.01,0
5.63,4.1,5.91,1
7.52,2.35,6.82,0
8.08,4.72,8.68,1
3.45,4.18,6.07,1
9.94,4.52,7.27,1
8.59,2.63,7.35,1
6.5,2.66,6.44,1
9.28,1.32,6.78,1
10.05,2.13,5.28,1
10.89,1.48,6.6,1
11.34,2.33,8.75,1
3.26,4.61,5.67,1
6.41,3.07,8.52,1
4.87,4.27,5.52,1
5.9,1.36,6.71,0
11.76,5.8,5.61,1
4.49,0.95,7.32,0
3.18,3.03,5.09,0
9.19,5.25,5.16,1
7.62,5.67,5.28,1
4.71,5.91,7.16,1
9.61,3.02,6.04,1
5.0,5.46,7.64,1
11.71,2.04,8.11,1
10.7,1.92,4.87,1
11.44,3.96,7.5,1
3.08,5.22,8.7,1
5.87,3.9,5.45,0
6.03,2.42,8.06,0
9.27,3.49,6.68,1
8.21,3.57,6.83,1
4.16,0.67,4.63,0
7.05,4.85,7.22,1
3.43,1.69,7.12,0
3.02,3.22,7.22,0
10.84,5.72,5.89,1
5.68,5.47,8.54,1
3.51,2.22,7.92,0
6.35,1.96,5.31,1
10.71,2.69,6.32,1
11.44,1.83,5.04,1
11.22,5.18,8.3,1
11.05,1.11,8.9,1
7.03,0.7,7.46,1
9.04,1.2,5.76,1
5.39,0.71,5.07,0
6.7,4.47,5.41,1
11.05,4.5,6.16,1
6.64,4.2,5.49,1
5.27,2.98,4.75,0
7.25,1.96,5.74,0
9.82,1.56,6.69,1
3.93,5.24,5.31,1
5.86,1.55,5.82,0
9.64,0.63,5.99,1
4.08,1.94,5.54,0
5.24,2.29,5.31,0
4.97,2.3,8.94,0
7.92,3.91,5.67,0
6.29,2.92,6.7,1
5.25,5.61,6.44,1
5.55,4.36,8.36,1
10.92,2.09,6.27,1
11.33,5.3,4.77,1
7.37,1.58,4.52,0
9.65,5.38,5.93,1
10.64,1.96,5.91,1
3.02,5.92,5.94,1
10.18,3.72,8.17,1
10.34,2.41,5.62,1
5.74,1.05,7.22,0
4.96,5.64,7.44,1
10.07,4.04,7.03,1
4.01,0.56,6.9,0
7.05,1.6,6.19,0
4.8,3.1,6.73,0
3.41,2.43,6.72,0
6.74,0.66,7.13,0
6.47,2.81,8.71,1
6.98,4.69,5.9,1
8.81,4.16,4.58,1
9.68,2.47,7.96,1
10.33,3.19,6.05,1
4.73,2.14,7.11,0
8.16,2.68,4.66,1
8.43,4.14,7.55,1
6.83,1.68,6.92,0
8.13,2.13,6.35,1
3.88,5.74,7.88,1
5.01,4.6,7.44,1
10.56,3.6,7.7,1
11.68,1.16,4.82,1
8.4,3.84,6.85,1
6.71,0.66,6.27,0
6.82,5.73,9.0,1
7.59,4.9,5.81,1
7.99,4.31,5.91,1
5.33,4.39,6.92,1
5.97,5.81,7.4,1
10.68,5.8,8.48,1
10.27,2.5,6.02,1
11.69,5.07,7.47,1
7.43,0.62,5.25,0
11.37,1.58,8.44,1
6.95,3.8,5.88,0
3.11,3.14,7.1,0
7.27,4.46,6.6,1
9.41,5.68,5.34,1
6.17,5.53,8.24,1
8.98,4.86,8.49,1
11.8,2.48,5.07,1
9.75,2.93,6.65,1
11.06,1.01,5.8,1
4.54,2.65,6.56,0
6.34,4.22,7.72,1
4.39,1.06,6.47,0
11.55,2.52,8.33,1
5.64,5.28,4.76,1
11.23,4.62,5.16,1
8.54,2.77,7.9,1
10.27,1.93,6.28,1
8.24,1.45,8.5,1
9.92,4.45,8.94,1
4.23,1.63,8.43,0
10.87,5.5,4.92,1
7.34,2.14,4.72,0
11.91,5.88,8.39,1
7.03,3.96,7.57,0
7.18,5.86,6.85,1
5.15,2.67,5.01,0
4.39,2.52,5.92,0
7.66,3.69,8.57,1
3.93,4.98,6.86,1
7.5,0.75,4.89,0
11.22,5.67,7.97,1
10.0,5.35,6.57,1
9.85,3.81,6.1,1
7.72,1.49,6.0,1
7.36,4.46,7.85,1
9.48,2.42,7.14,1
9.27,5.22,8.25,1
8.23,3.38,6.07,1
8.97,1.3,4.65,1
5.8,4.7,7.04,1
6.89,4.69,7.82,1
5.21,1.39,4.93,0
4.95,3.33,7.42,0
10.25,4.84,7.75,1
4.11,5.42,6.2,1
9.09,1.17,8.28,1
3.65,3.13,5.01,0
3.59,1.94,7.65,0
7.98,5.9,8.41,1
5.84,2.88,8.38,0
5.95,3.08,5.16,0
4.47,3.16,8.6,0
4.19,1.28,8.12,0
3.28,4.79,4.52,1
5.5,5.5,6.52,1
10.17,3.41,5.31,1
3.47,3.64,8.08,0
9.98,1.69,6.77,1
6.16,2.63,6.85,1
5.76,1.5,8.5,0
10.96,1.75,8.79,1
9.43,2.36,6.37,1
8.2,3.95,6.47,1
10.92,1.04,8.4,1
3.94,1.1,5.91,0
4.43,1.04,6.94,0
10.6,4.15,5.72,1
3.67,5.29,5.59,1
4.92,2.62,5.18,0
8.89,4.84,4.55,1
4.98,3.01,8.0,0
6.65,3.1,6.32,0
5.66,2.21,7.64,0
11.82,3.67,4.86,1
10.75,1.81,6.75,1
5.53,3.32,8.81,0
11.08,1.74,5.31,1
4.79,1.43,8.07,0
3.42,1.61,4.83,0
5.35,0.72,5.97,0
10.45,1.26,5.35,1
8.16,2.34,7.86,1
9.32,2.12,8.45,1
10.66,2.04,6.65,1
4.39,1.62,7.19,0
4.06,1.0,7.74,0
4.8,4.75,4.98,1
8.47,1.05,7.46,1
5.84,0.9,6.71,0
7.92,3.58,8.45,1
6.45,4.15,4.69,1
10.07,0.83,7.29,1
10.21,3.58,8.73,1
10.69,5.24,6.04,1
3.14,5.48,8.55,1
7.56,2.27,7.8,1
8.21,4.31,8.59,1
4.09,2.51,7.65,0
6.03,5.94,7.99,1
3.48,5.55,8.1,1
4.5,4.3,7.22,1
10.41,2.88,8.74,1
7.13,2.16,6.08,1
3.56,1.28,6.29,0
11.36,2.38,6.26,1
11.68,5.03,4.52,1
11.92,3.36,5.08,1
9.79,4.13,5.97,1
7.63,2.37,8.53,0
4.25,3.06,6.35,0
8.04,3.54,8.02,1
6.09,5.64,6.59,1
8.31,4.97,5.35,1
5.21,2.79,4.59,0
5.06,5.96,5.3,1
9.81,4.22,7.59,1
4.5,0.69,7.53,0
7.25,2.34,4.8,1
7.06,0.71,8.06,0
3.73,2.2,5.92,0
11.5,0.57,8.42,1
11.07,2.07,6.78,1
7.33,4.0,6.36,1
3.76,5.74,4.64,1
8.38,3.07,7.25,1
10.46,1.53,6.17,1
3.09,4.6,8.14,1
3.6,1.39,7.1,0
6.96,3.47,7.16,0
10.72,0.61,6.13,1
8.55,1.66,5.86,1
10.6,5.73,5.2,1
4.63,0.53,4.7,0
9.92,3.52,8.05,1
10.15,5.99,6.66,1
7.93,4.23,4.88,1
10.75,3.58,5.37,1
11.7,5.14,6.78,1
7.34,2.94,5.32,1
6.03,4.14,6.8,1
8.34,3.77,6.82,1
4.24,3.22,7.96,0
3.71,4.21,7.05,1
10.75,1.59,5.85,1
9.68,2.07,8.99,1
4.52,4.74,6.56,1
6.38,2.06,6.43,0
6.06,3.75,7.66,0
4.5,0.78,8.33,0
6.3,0.8,4.63,0
9.31,5.31,6.41,1
6.66,5.97,5.32,1
6.5,5.8,4.72,1
10.78,3.56,6.38,1
5.55,5.4,5.11,1
11.74,4.06,8.05,1
7.98,5.69,7.48,1
9.24,3.55,5.07,1
4.96,5.84,8.96,1
4.62,3.76,8.91,0
11.69,4.88,5.0,1
6.65,4.87,5.84,1
6.19,2.93,7.04,0
10.34,3.69,4.54,1
11.69,4.92,8.66,1
4.69,4.86,4.75,1
11.15,1.55,7.32,1
10.37,3.83,6.19,1
8.84,0.65,6.59,1
3.44,2.71,5.69,0
10.67,5.0,8.27,1
7.23,3.24,6.77,1
5.8,2.52,8.6,0
7.78,3.18,5.72,0
11.35,2.43,5.2,1
9.43,4.07,7.04,1
8.66,4.4,7.34,1
11.3,3.02,8.31,1
5.15,1.26,4.82,0
5.22,5.74,4.88,1
8.62,5.31,5.66,1
4.93,3.58,6.2,0
9.42,5.86,6.28,1
4.15,1.58,8.25,0
11.09,3.67,4.61,1
3.84,0.91,4.96,0
10.77,5.14,5.04,1
7.01,4.2,7.81,1
3.2,2.89,6.03,0
11.78,5.23,7.06,1
7.81,1.92,7.58,1
7.81,5.8,5.23,1
10.82,1.73,6.61,1
5.51,1.55,8.72,0
6.06,4.24,6.83,1
10.06,5.17,6.8,1
10.6,3.96,6.28,1
8.51,3.42,6.73,1
6.91,3.07,7.77,0
9.13,5.57,6.04,1
7.48,3.67,5.45,1
8.96,2.11,8.03,1
6.27,1.17,8.6,0
11.08,1.22,8.66,1
3.73,3.74,7.41,0
8.89,2.17,6.46,1
10.36,2.86,5.42,1
4.72,4.45,5.68,1
5.33,5.06,4.92,1
9.55,2.88,5.07,1
11.01,5.18,5.13,1
8.92,0.83,5.63,1
5.05,1.09,6.01,0
6.74,2.37,7.66,0
10.48,1.67,8.88,1
4.09,3.81,4.52,0
9.55,4.59,6.38,1
3.12,5.85,7.8,1
6.23,4.6,8.02,1
7.78,3.48,8.02,1
9.56,1.38,7.1,1
11.4,1.61,8.4,1
9.66,2.24,4.96,1
11.41,1.04,4.65,1
8.76,3.07,5.7,1
10.29,1.26,8.57,1
9.99,5.16,7.14,1
11.37,1.08,8.06,1
3.43,1.4,7.75,0
10.57,0.59,7.71,1
8.9,1.44,7.33,1
6.79,1.76,4.84,1
11.07,2.6,7.71,1
4.37,3.2,6.58,0
11.75,5.64,5.19,1
7.07,1.79,6.84,1
5.44,1.19,7.16,0
7.32,3.23,7.88,1
7.26,4.47,6.64,1
8.89,2.58,7.43,1
4.89,2.66,6.99,0
11.44,2.0,7.5,1
3.22,2.37,6.98,0
4.05,2.04,8.62,0
8.58,0.72,7.37,1
5.45,3.04,6.11,0
10.23,4.57,7.92,1
3.94,3.59,5.64,0
9.0,4.87,7.26,1
9.12,4.44,7.77,1
4.46,3.23,6.18,0
9.97,3.96,8.53,1
9.84,4.08,5.81,1
6.14,2.34,5.29,0
5.32,4.44,4.84,1
10.57,5.75,6.03,1
4.28,2.2,4.95,0
3.6,1.27,5.77,0
7.25,1.87,6.78,1
6.89,5.02,6.67,1
8.76,2.23,8.59,1
10.9,4.73,7.35,1
7.89,1.22,5.94,0
6.23,5.78,8.59,1
7.61,5.3,7.25,1
9.68,5.89,6.98,1
8.55,3.81,7.08,1
6.22,4.04,5.47,1
3.6,3.06,4.64,0
4.2,4.28,5.87,1
10.44,4.4,6.72,1
6.07,2.68,5.88,1
8.25,3.93,7.98,1
8.11,1.35,5.85,1
9.67,1.25,6.86,1
11.37,1.65,7.55,1
5.99,2.4,7.11,0
10.35,5.37,5.04,1
7.44,3.58,5.15,0
4.57,0.59,4.7,0
6.76,5.46,7.34,1
7.66,3.73,5.18,0
5.24,2.41,8.3,0
8.77,5.55,4.83,1
3.46,4.27,6.27,1
8.88,4.9,5.67,1
3.13,2.72,7.7,0
10.76,4.41,6.09,1
4.18,3.97,8.44,0
6.25,3.28,8.04,0
9.07,5.76,6.63,1
6.93,3.29,6.29,0
11.37,2.84,5.77,1
8.65,1.16,5.25,1
7.15,1.67,7.81,1
9.95,1.57,7.97,1
10.88,1.11,6.73,1
3.38,1.28,5.13,0
6.18,5.01,6.14,1
4.86,3.97,5.35,0
3.72,0.66,7.41,0
7.01,3.38,5.96,0
6.84,1.23,7.4,0
4.63,3.25,6.49,0
7.4,3.5,5.64,0
3.89,5.15,8.5,1
6.28,0.77,6.58,1
8.06,5.09,5.31,1
5.05,3.99,6.32,0
4.13,2.76,8.26,0
4.25,2.83,5.74,0
8.2,1.38,6.81,1
8.96,3.36,6.97,1
5.92,1.83,8.45,0
3.26,2.11,5.79,0
11.55,2.25,8.6,1
6.37,3.52,5.4,1
10.8,4.43,5.48,1
9.22,2.09,8.58,1
6.31,0.95,6.68,1
5.76,2.59,8.42,0
9.06,1.12,4.76,1
9.71,5.23,5.38,1
10.58,1.83,8.11,1
9.68,0.59,6.0,1
4.39,5.94,5.71,1
7.62,5.82,4.73,1
10.6,2.07,8.74,1
10.97,2.28,8.27,1
6.91,2.14,5.31,0
5.8,5.53,8.36,1
11.25,1.97,8.37,1
10.92,4.8,5.81,1
8.32,5.87,6.59,1
5.09,2.56,7.52,0
7.93,5.17,5.31,1
8.45,1.0,8.74,1
11.5,3.85,7.2,1
7.5,0.71,4.81,0
6.25,1.29,6.4,1
5.06,3.84,4.91,0
10.09,4.97,6.8,1
7.46,4.13,4.64,1
3.54,2.05,7.45,0
4.62,3.59,5.97,0
7.76,3.79,6.74,1
9.67,0.9,7.66,1
9.73,3.24,5.67,1
7.35,0.94,8.66,0
7.39,4.52,8.59,1
5.61,5.16,8.7,1
6.1,5.02,5.01,1
9.05,3.74,4.91,1
8.56,2.29,5.07,1
6.01,4.76,5.33,1
10.38,2.97,5.41,1
10.63,0.59,8.85,1
3.57,4.37,6.15,1
7.87,5.78,7.16,1
5.17,1.51,4.87,0
9.16,4.95,5.7,1
7.3,3.4,7.45,0
11.24,4.61,6.14,1
5.92,2.56,4.81,0
5.63,5.54,5.3,1
10.67,5.55,6.13,1
3.51,5.69,7.34,1
11.31,5.11,6.32,1
4.86,0.99,7.54,0
6.56,1.5,4.83,0
10.07,1.53,7.35,1
10.5,4.19,6.88,1
8.11,1.85,6.96,1
10.6,3.62,6.71,1
6.68,5.8,6.22,1
7.93,0.82,7.7,0
10.19,5.02,7.67,1
4.2,2.76,5.62,0
9.25,2.16,5.38,1
9.03,5.78,6.57,1
5.4,3.56,4.73,0
3.99,3.34,6.95,0
5.34,5.38,7.82,1
6.53,2.92,8.44,1
9.04,5.35,6.61,1
7.8,3.07,8.13,0
6.63,4.56,5.78,1
6.23,1.54,5.02,0
3.46,5.02,4.73,1
7.67,4.21,7.93,1
9.81,4.82,5.59,1
10.12,0.76,7.39,1
11.09,1.9,6.36,1
3.01,1.19,8.08,0
6.87,4.71,6.71,1
11.59,4.15,6.93,1
7.69,2.91,8.86,1
11.76,1.64,7.85,1
10.71,4.63,5.53,1
7.36,2.53,8.03,0
7.34,4.97,8.29,1
9.88,3.6,6.0,1
7.46,3.56,8.69,1
10.02,2.6,5.95,1
